owner,name,sshUrl,url,baseRepo,baseRef,baseRefPrefix,headRepo,headRef,headRefPrefix,title,number,state,draft,files,createdAt,publishedAt,mergedAt,closedAt,groupId,artifactId,version
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,JesseAtSZ/flink,master,refs/heads/,[FLINK-27570][runtime] Fix checkFailureCounter in CheckpointFailureManager for finalize failure,20091,OPEN,False,6,2022-06-28,2022-06-28,,,org.apache.flink,flink-runtime,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,zhougit86/flink,FLINK-27944,refs/heads/,"[FLINK-27944][runtime] Move input metrics out of the inputGate loop, …",20033,OPEN,False,4,2022-06-21,2022-06-21,,,org.apache.flink,flink-runtime,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,reswqa/flink,FLINK-28125,refs/heads/,[FLINK-28125] Promote leadership changing logs to INFO level,20024,OPEN,False,5,2022-06-20,2022-06-20,,,org.apache.flink,flink-runtime,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,release-1.15,refs/heads/,t-eimizu/flink,avoid-classcastexception-in-creating-a-checkpoint-with-merge-windows,refs/heads/,[FLINK-28034] [StateBackends] Avoid classcastexception in creating a checkpoint with merge windows,19971,OPEN,False,3,2022-06-15,2022-06-15,,,org.apache.flink,flink-runtime,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,reswqa/flink,fix_typo_networkbuffertest,refs/heads/,[hotfix] fix a typo in NetworkBufferTest,19882,OPEN,False,1,2022-06-06,2022-06-06,,,org.apache.flink,flink-runtime,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,snuyanzin/flink,flink27882,refs/heads/,[FLINK-27882][tests][table] Migrate flink-scala to JUnit5,19870,OPEN,False,72,2022-06-02,2022-06-02,,,org.apache.flink,flink-runtime,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,snuyanzin/flink,flink27758,refs/heads/,[FLINK-27758][tests][table] Migrate flink-table-runtime to JUnit5,19811,OPEN,False,100,2022-05-24,2022-05-24,,,org.apache.flink,flink-runtime,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,jlon/flink,FLINK-27748,refs/heads/,[FLINK-27748][Runtime/Coordination] AdaptiveScheduler support operator fixed parallelism,19801,OPEN,False,4,2022-05-24,2022-05-24,,,org.apache.flink,flink-runtime,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,1996fanrui/flink,27251/output-buffer-aligned-to-uc-test,refs/heads/,Just for test : output buffer aligned to uc,19781,OPEN,False,30,2022-05-21,2022-05-21,,,org.apache.flink,flink-runtime,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,snuyanzin/flink,flink27727,refs/heads/,[FLINK-27727][tests] Migrate TypeSerializerUpgradeTestBase to JUnit5,19780,OPEN,False,38,2022-05-21,2022-05-21,,,org.apache.flink,flink-runtime,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,JonathanLazarus/flink,patch-3,refs/heads/,[FLINK-26773][runtime] Fix ResourceManager leader election reconnect …,19730,OPEN,False,1,2022-05-16,2022-05-16,,,org.apache.flink,flink-runtime,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,masteryhx/flink,FLINK-23143,refs/heads/,[FLINK-23143][state/changelog] Support state migration for ChangelogS…,19679,OPEN,False,50,2022-05-09,2022-05-09,,,org.apache.flink,flink-runtime,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,ruanwenjun/flink,patch_00,refs/heads/,[hotfix][core] Add private constructor of FatalExitExceptionHandler,19559,OPEN,False,2,2022-04-24,2022-04-24,,,org.apache.flink,flink-runtime,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,zentol/flink,28808,refs/heads/,[FLINK-28808][csv] Create mapper on server-side,20452,OPEN,False,2,2022-08-04,2022-08-04,,,org.apache.flink,flink-csv,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,liujiawinds/flink,FLINK-27415,refs/heads/,[FLINK-27415][Connectors / FileSystem] Read empty csv file throws exception in FileSystem table connector,20006,OPEN,False,3,2022-06-17,2022-06-17,,,org.apache.flink,flink-csv,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,RyanSkraba/flink,FLINK-27885-flink-csv,refs/heads/,[FLINK-27885][tests][JUnit5 migration] flink-csv,19897,OPEN,False,11,2022-06-07,2022-06-07,,,org.apache.flink,flink-csv,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,luoyuxia/flink,FLINK-27801,refs/heads/,[FLINK-27801][csv] Not to flush stream when call addElement method in  CsvBulkWriter,19826,OPEN,False,1,2022-05-26,2022-05-26,,,org.apache.flink,flink-csv,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,lsyldliu/flink,FLINK-24614-fix,refs/heads/,[FLINK-24614][Connectors/PARQUET] Add Complex types support for parquet reader,20442,OPEN,False,17,2022-08-03,2022-08-03,,,org.apache.flink,flink-parquet,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,RyanSkraba/flink,rskraba/FLINK-28449-flink-parquet,refs/heads/,[FLINK-28449][tests][JUnit5 migration] flink-parquet,20230,OPEN,False,9,2022-07-08,2022-07-08,,,org.apache.flink,flink-parquet,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,luoyuxia/flink,FLINK-27850-1,refs/heads/,fix version for supporting add file,20441,OPEN,False,8,2022-08-03,2022-08-03,,,org.apache.flink,flink-sql-client,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,Myracle/flink,FLINK-14055-port-add-and-show-jar-syntax-from-SqlClient-to-TableEnv,refs/heads/,[FLINK-27790][Table SQL / API] Port ADD JAR /SHOW JARS syntax implementation from SqlClient to TableEnvironment side,20361,OPEN,False,28,2022-07-26,2022-07-26,,,org.apache.flink,flink-sql-client,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,Myracle/flink,FLINK-28003-Hive-sql-is-wrongly-modified-by-SqlCompleter-in-SQL-client,refs/heads/,[FLINK-28003][Table SQL / Client] Disable SqlCompleter when using -f {file},20182,OPEN,False,3,2022-07-06,2022-07-06,,,org.apache.flink,flink-sql-client,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,zhoulii/flink,FLINK-28324,refs/heads/,[FLINK-28324][flink-sql-client][JUnit5 Migration] Module: flink-sql-client,20168,OPEN,False,14,2022-07-05,2022-07-05,,,org.apache.flink,flink-sql-client,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,link3280/flink,FLINK-28360,refs/heads/,[FLINK-28360][SQL Client] Support stop job statement in SQL client,20159,OPEN,False,16,2022-07-05,2022-07-05,,,org.apache.flink,flink-sql-client,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,matriv/flink,legacy-cast-cleanup,refs/heads/,[hotfix][table] Remove implicit set of legacy cast to DISABLED,19622,OPEN,False,5,2022-05-02,2022-05-02,,,org.apache.flink,flink-sql-client,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,HuangXingBo/flink,FLINK-28688,refs/heads/,[FLINK-28688][python] Support DataStream PythonWindowOperator in Thread Mode,20435,OPEN,False,16,2022-08-03,2022-08-03,,,org.apache.flink,flink-python,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,Myasuka/flink,ttl-full-scan,refs/heads/,[FLINK-28732][state] Deprecate ambiguous StateTTLConfig#cleanFullSnapshot API,20421,OPEN,False,7,2022-08-02,2022-08-02,,,org.apache.flink,flink-python,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,JingGe/flink,catalog-get-statistics-by-partitions,refs/heads/,[FLINK-28778][SQL/API] Bulk fetch of table and column statistics for given partitions,20422,OPEN,False,21,2022-08-02,2022-08-02,,,org.apache.flink,flink-connector-jdbc,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,hailin0/flink,FLINK-28600,refs/heads/,[FLINK-28600][Connector][JDBC] Support FilterPushDown in flink-connector-jdbc,20304,OPEN,False,4,2022-07-19,2022-07-19,,,org.apache.flink,flink-connector-jdbc,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,qingwei91/flink,jdbc-dialects,refs/heads/,[Flink 14101][Connectors][Jdbc] SQL Server dialect,20235,OPEN,False,10,2022-07-10,2022-07-10,,,org.apache.flink,flink-connector-jdbc,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,reswqa/flink,FLINK-28399-with-go,refs/heads/,[FLINK-28399] Refactor CheckedThread to accept runnable via constructor,20229,OPEN,False,41,2022-07-08,2022-07-08,,,org.apache.flink,flink-connector-jdbc,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,bzhaoopenstack/flink,FLINK-28433,refs/heads/,[WIP][FLINK-28433][connector/jdbc]Add mariadb jdbc connection validation,20193,OPEN,False,10,2022-07-07,2022-07-07,,,org.apache.flink,flink-connector-jdbc,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,release-1.15,refs/heads/,vchangpengfei/flink,release-1.15-fix,refs/heads/,"[FLINK-28358][connector/jdbc][Tests] fix when debug in local ,the SqlValidatorImpl.class conflict problem and add lookup testcase",20185,OPEN,False,2,2022-07-06,2022-07-06,,,org.apache.flink,flink-connector-jdbc,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,qingwei91/flink,FLINK-16024/1.16-jdbc-filter,refs/heads/,[Flink 16024][Connector][JDBC] Support FilterPushdown,20140,OPEN,False,5,2022-07-03,2022-07-03,,,org.apache.flink,flink-connector-jdbc,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,zhuyufeng0809/flink,FLINK-19651,refs/heads/,[FLINK-19651][Connectors/JDBC] Support the filter push down for the JDBC connector,20126,OPEN,False,6,2022-07-01,2022-07-01,,,org.apache.flink,flink-connector-jdbc,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,eskabetxe/flink,FLINK-28284,refs/heads/,[FLINK-28284][Connectors/Jdbc] Add JdbcSink with new format,20097,OPEN,False,8,2022-06-28,2022-06-28,,,org.apache.flink,flink-connector-jdbc,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,shmilygkd/flink,flink-27807,refs/heads/,[FLINK-27807][Connectors/JDBC] The improvement of addBatch is empty w…,19829,OPEN,False,1,2022-05-27,2022-05-27,,,org.apache.flink,flink-connector-jdbc,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,streamnative/flink,hotfix/pulsar-schema-serialization,refs/heads/,[FLINK-28609][Connector/Pulsar] PulsarSchema didn't get properly serialized,20336,OPEN,False,2,2022-07-21,2022-07-21,,,org.apache.flink,flink-connector-pulsar,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,streamnative/flink,feature/dynamic-pulsar-topics,refs/heads/,[FLINK-28351][Connector/Pulsar] Add dynamic sink topic support for Pulsar,20131,OPEN,False,18,2022-07-01,2022-07-01,,,org.apache.flink,flink-connector-pulsar,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,streamnative/flink,feature/close-transactions,refs/heads/,[FLINK-28085][Connector/Pulsar] Close the pending Pulsar transactions before close pipeline,20020,OPEN,False,5,2022-06-20,2022-06-20,,,org.apache.flink,flink-connector-pulsar,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,streamnative/flink,hotfix/remove-reconsume-logic,refs/heads/,[FLINK-28084][Connector/Pulsar] Remove the reconsume later logic for Pulsar unordered reader.,19977,OPEN,False,1,2022-06-15,2022-06-15,,,org.apache.flink,flink-connector-pulsar,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,streamnative/flink,hotfix/regex-subscription,refs/heads/,[FLINK-27400][Connector/Pulsar] Never subscribe the Pulsar internal topics by using regex,19976,OPEN,False,4,2022-06-15,2022-06-15,,,org.apache.flink,flink-connector-pulsar,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,streamnative/flink,hotfix/shared-reader-checkpoint,refs/heads/,[FLINK-27611][Connector/Pulsar] Fix the checkpoint issue on shared reader.,19975,OPEN,False,1,2022-06-15,2022-06-15,,,org.apache.flink,flink-connector-pulsar,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,streamnative/flink,feature/pulsar-source-object-reusing,refs/heads/,[FLINK-28083][Connector/Pulsar] Object-reusing for Pulsar source,19974,OPEN,False,16,2022-06-15,2022-06-15,,,org.apache.flink,flink-connector-pulsar,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,streamnative/flink,feature/end-to-end-encryption,refs/heads/,[FLINK-28082][Connector/Pulsar] Add end-to-end encryption support for Pulsar connector.,19973,OPEN,False,18,2022-06-15,2022-06-15,,,org.apache.flink,flink-connector-pulsar,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,streamnative/flink,feature/new-seek-lifecycle,refs/heads/,[FLINK-27399][Connector/Pulsar] Change initial consuming position setting logic for better handle the checkpoint.,19972,OPEN,False,40,2022-06-15,2022-06-15,,,org.apache.flink,flink-connector-pulsar,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,deadwind4/flink,pulsar-java-doc,refs/heads/,[hotfix][connector/pulsar][docs] Update atEventTime to atPublishTime in JavaDoc,19777,OPEN,False,1,2022-05-20,2022-05-20,,,org.apache.flink,flink-connector-pulsar,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,RyanSkraba/flink,FLINK-27971-junit5-flink-orc,refs/heads/,[FLINK-27971][tests][JUnit5 migration] flink-orc,20021,OPEN,False,14,2022-06-20,2022-06-20,,,org.apache.flink,flink-orc,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,luoyuxia/flink,FLINK-27857,refs/heads/,[FLINK-27857][hive] HiveSource supports filter push down for orc format,20016,OPEN,False,6,2022-06-18,2022-06-18,,,org.apache.flink,flink-orc,1.16-SNAPSHOT
apache,flink,ssh://git@github.com:apache/flink.git,https://github.com/apache/flink,apache/flink,master,refs/heads/,liujiawinds/flink,feature/orc_1.7.2,refs/heads/,[FLINK-27805][Connectors/ORC] bump orc version to 1.7.5,19844,OPEN,False,15,2022-05-30,2022-05-30,,,org.apache.flink,flink-orc,1.16-SNAPSHOT
apache,rocketmq,ssh://git@github.com:apache/rocketmq.git,https://github.com/apache/rocketmq,apache/rocketmq,develop,refs/heads/,aaron-ai/rocketmq,feature/fix_typo,refs/heads/,[ISSUE #4785] Enable misspell check GitHub Action,4786,OPEN,False,41,2022-08-04,2022-08-04,,,org.apache.rocketmq,rocketmq-all,5.0.0-SNAPSHOT
apache,rocketmq,ssh://git@github.com:apache/rocketmq.git,https://github.com/apache/rocketmq,apache/rocketmq,develop,refs/heads/,lizhimins/rocketmq,develop-transfer,refs/heads/,[ISSUE #4778] Design of optimize log transfer protocol,4780,OPEN,False,27,2022-08-04,2022-08-04,,,org.apache.rocketmq,rocketmq-all,5.0.0-SNAPSHOT
apache,rocketmq,ssh://git@github.com:apache/rocketmq.git,https://github.com/apache/rocketmq,apache/rocketmq,develop,refs/heads/,lizhiboo/rocketmq,support_tag4litepullconsumer_assign,refs/heads/,[ISSUE #4776]Support tag in litepullconsumer assign mode,4775,OPEN,False,4,2022-08-04,2022-08-04,,,org.apache.rocketmq,rocketmq-all,5.0.0-SNAPSHOT
apache,rocketmq,ssh://git@github.com:apache/rocketmq.git,https://github.com/apache/rocketmq,apache/rocketmq,develop,refs/heads/,xijiu/rocketmq,optimize_topic_route_notify3,refs/heads/,[ISSUE #3870] Optimize topic route data notification,4772,OPEN,False,15,2022-08-04,2022-08-04,,,org.apache.rocketmq,rocketmq-all,5.0.0-SNAPSHOT
apache,rocketmq,ssh://git@github.com:apache/rocketmq.git,https://github.com/apache/rocketmq,apache/rocketmq,develop,refs/heads/,sunxi92/rocketmq,acl_namespace,refs/heads/,[ISSUE #4688]acl  module support namespace.,4769,OPEN,False,5,2022-08-03,2022-08-03,,,org.apache.rocketmq,rocketmq-all,5.0.0-SNAPSHOT
apache,rocketmq,ssh://git@github.com:apache/rocketmq.git,https://github.com/apache/rocketmq,apache/rocketmq,develop,refs/heads/,kang-hl/rocketmq,develop,refs/heads/,using take replace poll,4754,OPEN,False,1,2022-08-01,2022-08-01,,,org.apache.rocketmq,rocketmq-all,5.0.0-SNAPSHOT
apache,rocketmq,ssh://git@github.com:apache/rocketmq.git,https://github.com/apache/rocketmq,apache/rocketmq,develop,refs/heads/,GenerousMan/rocketmq,popTimer,refs/heads/,[ISSUE #4725]  Optimize the CK/ACK 's invisibleTime in POP consumption mode.,4753,OPEN,False,12,2022-08-01,2022-08-01,,,org.apache.rocketmq,rocketmq-all,5.0.0-SNAPSHOT
